timestamp,新能源差值,负荷差值,联络线差值
2024-03-11 14:15:00,-4201.58,-345.4739999999947,1254.0560000000005
2024-03-11 14:30:00,-3925.0200000000004,-671.1849999999977,948.3369999999995
2024-03-11 14:45:00,-3695.279999999999,-589.4809999999998,660.0889999999999
2024-03-11 15:00:00,-2761.189999999997,-1068.4100000000035,776.7170000000006
2024-03-11 15:15:00,-2568.7899999999972,-814.385000000002,812.3849999999984
2024-03-11 15:30:00,-2481.4300000000003,-1010.0500000000029,528.0440000000017
2024-03-11 15:45:00,-2247.9000000000015,-1096.2609999999986,271.84300000000076
2024-03-11 16:00:00,-1500.6900000000023,-1210.0509999999995,1273.3009999999995
2024-03-11 16:15:00,-1169.7800000000007,-1548.4720000000016,1391.5349999999999
2024-03-11 16:30:00,-1047.6299999999992,-1637.3670000000056,1489.7999999999993
2024-03-11 16:45:00,-1404.4900000000016,-2301.347000000009,532.4039999999986
2024-03-11 17:00:00,-1438.92,-2931.199999999997,503.0430000000015
2024-03-11 17:15:00,-1456.3200000000015,-4136.817000000003,96.45599999999831
2024-03-11 17:30:00,-1552.3400000000001,-4359.877999999997,-107.54100000000108
2024-03-11 17:45:00,-1586.0900000000001,-4558.273000000001,-9.437999999998283
2024-03-11 18:00:00,-1527.4799999999996,-4973.732000000004,-170.24299999999857
2024-03-11 18:15:00,-1713.1399999999994,-5057.081999999995,90.3060000000005
2024-03-11 18:30:00,-1515.6899999999987,-4753.525999999998,-97.47499999999854
2024-03-11 18:45:00,-1067.1800000000003,-4647.262000000002,111.63200000000143
2024-03-11 19:00:00,-1098.4099999999999,-4438.406000000003,182.1130000000012
2024-03-11 19:15:00,-946.2599999999984,-3932.254000000001,127.28399999999965
2024-03-11 19:30:00,-1064.8999999999996,-3712.729999999996,-245.72999999999956
2024-03-11 19:45:00,-1376.1900000000005,-3266.149999999994,215.37900000000081
2024-03-11 20:00:00,-1892.2700000000004,-2942.572,-3.1120000000009895
2024-03-11 20:15:00,-1738.1200000000008,-2733.7810000000027,110.42499999999927
2024-03-11 20:30:00,-1495.6200000000008,-2319.7599999999948,98.28600000000006
2024-03-11 20:45:00,-1593.5,-2515.754000000001,197.71299999999974
2024-03-11 21:00:00,-1321.7200000000012,-2364.632000000005,91.74799999999959
2024-03-11 21:15:00,-1069.7799999999988,-2406.1229999999923,12.429000000000087
2024-03-11 21:30:00,-891.3299999999999,-2959.6080000000075,-3.8850000000002183
2024-03-11 21:45:00,-587.3500000000004,-2786.4360000000015,-102.97400000000016
2024-03-11 22:00:00,-403.5600000000013,-2371.935000000005,27.613999999999578
2024-03-11 22:15:00,-296.1399999999994,-2491.030000000006,-17.44499999999971
2024-03-11 22:30:00,-120.28000000000065,-2745.7030000000013,157.19800000000032
2024-03-11 22:45:00,-17.30000000000109,-2570.0580000000045,-37.41699999999946
2024-03-11 23:00:00,-224.90999999999985,-1989.525999999998,-39.33599999999933
2024-03-11 23:15:00,-285.35000000000036,-2090.267,-138.8130000000001
2024-03-11 23:30:00,-84.38000000000102,-1903.971000000005,153.02299999999923
2024-03-11 23:45:00,-21.38000000000102,-1918.5729999999967,-4.629000000000815
2024-03-12 00:00:00,830.0200000000004,-1448.2589999999982,-103.70399999999972
2024-03-12 00:15:00,667.6999999999989,-1187.7459999999992,-36.10900000000038
2024-03-12 00:30:00,441.22000000000116,-1139.1860000000015,118.85599999999977
2024-03-12 00:45:00,155.52000000000044,-1015.5400000000009,105.7559999999994
2024-03-12 01:00:00,-69.44999999999891,-553.3070000000007,167.8829999999998
2024-03-12 01:15:00,-161.59000000000015,-737.3680000000022,225.40699999999924
2024-03-12 01:30:00,-284.0,-735.4120000000039,82.15099999999984
2024-03-12 01:45:00,-581.75,-530.0839999999953,243.98999999999978
2024-03-12 02:00:00,-737.210000000001,-548.6129999999976,135.78399999999965
2024-03-12 02:15:00,-580.3500000000004,-178.23799999999756,201.83699999999953
2024-03-12 02:30:00,-540.9300000000003,-353.8179999999993,91.375
2024-03-12 02:45:00,-445.2099999999991,-399.0850000000064,40.29999999999927
2024-03-12 03:00:00,-390.0699999999997,-343.59300000000076,-48.012000000000626
2024-03-12 03:15:00,-214.6900000000005,-238.16700000000128,-12.54700000000048
